station_code,ogd_name,osm_name,osm_id,match_method,match_confidence,match_status,lat,lon,wikidata
RKO,Ramakista Pu,,,none,NONE,UNMATCHED,,,
AMQ,Ammuguda Hal,,,none,NONE,UNMATCHED,,,
CVB,Cavalry Barr,,,none,NONE,UNMATCHED,,,
ALW,Alwal Halt,,,none,NONE,UNMATCHED,,,
BOZ,Bolarum Baza,,,none,NONE,UNMATCHED,,,
SPHL,Shampurhalli,,,none,NONE,UNMATCHED,,,
TGDE,Thangundi,,,none,NONE,UNMATCHED,,,
LGRE,Lingiri,,,none,NONE,UNMATCHED,,,
CGTA,Chegunta,,,none,NONE,UNMATCHED,,,
YDLP,Yadalapur,,,none,NONE,UNMATCHED,,,
CK,Chiksugur,,,none,NONE,UNMATCHED,,,
YS,Yermaras,,,none,NONE,UNMATCHED,,,
MBD,Mustabada,,,none,NONE,UNMATCHED,,,
GWM,Gannavaram,,,none,NONE,UNMATCHED,,,
PAVP,Pedda Avutap,,,none,NONE,UNMATCHED,,,
TOU,Telaprolu,,,none,NONE,UNMATCHED,,,
VRVL,Vira Valli H,,,none,NONE,UNMATCHED,,,
VAT,Vatlur,,,none,NONE,UNMATCHED,,,
DEL,Denduluru,,,none,NONE,UNMATCHED,,,
STPT,Sitampet Hal,,,none,NONE,UNMATCHED,,,
PUA,Pulla,Pullampadi,node/1926969492,fuzzy_name,MEDIUM,MATCHED,10.9396803,78.9171105,Q63356188
KKRM,Kaikoram,,,none,NONE,UNMATCHED,,,
CEL,Chebrol,,,none,NONE,UNMATCHED,,,
VGT,Unguturu,,,none,NONE,UNMATCHED,,,
BPY,Badampudi,,,none,NONE,UNMATCHED,,,
NBM,Navabpalem,,,none,NONE,UNMATCHED,,,
MRPL,Maram Palli,,,none,NONE,UNMATCHED,,,
BMGM,Brahmana Gud,,,none,NONE,UNMATCHED,,,
CU,Chagallu,,,none,NONE,UNMATCHED,,,
PSDA,Pasivedala H,,,none,NONE,UNMATCHED,,,
KSVM,Kesavaram Ha,,,none,NONE,UNMATCHED,,,
BBPM,Balabhadrapu,,,none,NONE,UNMATCHED,,,
PBD,Pedda Brahma,,,none,NONE,UNMATCHED,,,
GDPT,Gudaparti,,,none,NONE,UNMATCHED,,,
DGDG,Durgada Gate,,,none,NONE,UNMATCHED,,,
RVD,Ravikampadu,,,none,NONE,UNMATCHED,,,
TMPM,Timmapuram H,,,none,NONE,UNMATCHED,,,
HVM,Hamsavaram,,,none,NONE,UNMATCHED,,,
GLU,Gullipadu,,,none,NONE,UNMATCHED,,,
REG,Regupalem,,,none,NONE,UNMATCHED,,,
BVM,Bayyavaram,,,none,NONE,UNMATCHED,,,
KSK,Kasim Kota,,,none,NONE,UNMATCHED,,,
THY,Thadi,,,none,NONE,UNMATCHED,,,
MIPM,Marri Palem.,,,none,NONE,UNMATCHED,,,
PCU,Putlacheruvu,,,none,NONE,UNMATCHED,,,
UNDI,Undi,Thiruthuraipundi Junction,node/3951315150,fuzzy_name,MEDIUM,MATCHED,10.5385545,79.6347878,Q24943216
VND,Vendra Halt,,,none,NONE,UNMATCHED,,,
KLDI,Kaldhari,,,none,NONE,UNMATCHED,,,
PPY,Papatapalli,,,none,NONE,UNMATCHED,,,
MLMG,Mallemadugu,,,none,NONE,UNMATCHED,,,
PNDP,Pandillapall,Pandi,node/5302919555,fuzzy_name,MEDIUM,MATCHED,10.4770734,79.6154266,Q105763915
CKN,Chinta Kani,,,none,NONE,UNMATCHED,,,
NVC,Nagalwancha,,,none,NONE,UNMATCHED,,,
MTMI,Motumari Jn.,,,none,NONE,UNMATCHED,,,
TNGM,Tondalagopav,,,none,NONE,UNMATCHED,,,
GNN,Gangineni,,,none,NONE,UNMATCHED,,,
CVV,Cheruvu Madh,,,none,NONE,UNMATCHED,,,
NWBV,New West Blo,,,none,NONE,UNMATCHED,,,
PEL,Polireddipal,,,none,NONE,UNMATCHED,,,
DVR,Doravarichat,,,none,NONE,UNMATCHED,,,
PYA,Pedapariya,,,none,NONE,UNMATCHED,,,
ODUR,Odur,,,none,NONE,UNMATCHED,,,
TMC,Talamanchi,,,none,NONE,UNMATCHED,,,
KJJ,Kodavaluru,,,none,NONE,UNMATCHED,,,
PGU,Padugupadu,,,none,NONE,UNMATCHED,,,
NLS,Nellore Sout,,,none,NONE,UNMATCHED,,,
VKT,Venkatachale,,,none,NONE,UNMATCHED,,,
MBL,Manubolu,,,none,NONE,UNMATCHED,,,
SVPM,Srivenkatesw,,,none,NONE,UNMATCHED,,,
TTU,Tettu,,,none,NONE,UNMATCHED,,,
UPD,Ulavapadu,,,none,NONE,UNMATCHED,,,
SDM,Surareddipal,,,none,NONE,UNMATCHED,,,
KRV,Karavadi,Avadi,node/3678939665,fuzzy_name,MEDIUM,MATCHED,13.1182744,80.1015427,Q4827409
RPRL,Raparla Halt,,,none,NONE,UNMATCHED,,,
UGD,Uppu Gunduru,,,none,NONE,UNMATCHED,,,
KVDU,Kadavakuduru,,,none,NONE,UNMATCHED,,,
KPLL,Kotta Pandil,Pandi,node/5302919555,fuzzy_name,MEDIUM,MATCHED,10.4770734,79.6154266,Q105763915
JAQ,Jandrapeta H,,,none,NONE,UNMATCHED,,,
IPPM,India Paper,,,none,NONE,UNMATCHED,,,
SPF,Stuartpuram,,,none,NONE,UNMATCHED,,,
APL,Appikatla,,,none,NONE,UNMATCHED,,,
MCVM,Machavaram H,,,none,NONE,UNMATCHED,,,
MDKU,Modukuru Hal,,,none,NONE,UNMATCHED,,,
KLX,Kolakalur Ha,,,none,NONE,UNMATCHED,,,
CLVR,Chiluvur,,,none,NONE,UNMATCHED,,,
KAQ,Kolanukonda,,,none,NONE,UNMATCHED,,,
YPD,Yerpedu,,,none,NONE,UNMATCHED,,,
YLK,Yellakaru,,,none,NONE,UNMATCHED,,,
NDZ,Nidigalu,,,none,NONE,UNMATCHED,,,
KQA,Kondagunta,,,none,NONE,UNMATCHED,,,
AXR,Allururoad,,,none,NONE,UNMATCHED,,,
LKDU,Lankalakoder,,,none,NONE,UNMATCHED,,,
SGKM,Srungavruksh,,,none,NONE,UNMATCHED,,,
SCMN,Simhachalam,,,none,NONE,UNMATCHED,,,
PDT,Pendurti,,,none,NONE,UNMATCHED,,,
KPL,Kantakapalle,,,none,NONE,UNMATCHED,,,
ALM,Alamanda,,,none,NONE,UNMATCHED,,,
KUK,Koru Konda,,,none,NONE,UNMATCHED,,,
GRBL,Garudabilli,,,none,NONE,UNMATCHED,,,
KMX,Komatipalli,,,none,NONE,UNMATCHED,,,
DNV,Donkinavalas,,,none,NONE,UNMATCHED,,,
SNM,Sitanagaram,,,none,NONE,UNMATCHED,,,
NSX,Narsipuram,,,none,NONE,UNMATCHED,,,
GMDA,Gumada,,,none,NONE,UNMATCHED,,,
KNRT,Kuneru,,,none,NONE,UNMATCHED,,,
JMPT,Jimidipeta,,,none,NONE,UNMATCHED,,,
TKBN,T.Sakibanda,,,none,NONE,UNMATCHED,,,
JKO,Jakkalacheru,,,none,NONE,UNMATCHED,,,
VML,Vemulapadu,,,none,NONE,UNMATCHED,,,
JUR,Juturu,,,none,NONE,UNMATCHED,,,
KMQA,Komali,,,none,NONE,UNMATCHED,,,
CLPE,Challavaripa,,,none,NONE,UNMATCHED,,,
VRN,Vanganur,,,none,NONE,UNMATCHED,,,
RLL,Regadipalli,,,none,NONE,UNMATCHED,,,
MUM,Mangapatnam,,,none,NONE,UNMATCHED,,,
KMH,Kalamalla,,,none,NONE,UNMATCHED,,,
YGD,Yerragudipad,,,none,NONE,UNMATCHED,,,
GPY,Ganga Yapall,,,none,NONE,UNMATCHED,,,
KPU,Krishnapuram,,,none,NONE,UNMATCHED,,,
NSVP,Npa Sivaramp,,,none,NONE,UNMATCHED,,,
KOTT,Kottur Halt,,,none,NONE,UNMATCHED,,,
BRGL,Burgula Halt,,,none,NONE,UNMATCHED,,,
BABR,Balanagar,,,none,NONE,UNMATCHED,,,
RRGA,Rangareddigu,,,none,NONE,UNMATCHED,,,
RJAP,Rajapur Halt,,,none,NONE,UNMATCHED,,,
GLY,Gollapalli,,,none,NONE,UNMATCHED,,,
DTP,Divitpalli H,,,none,NONE,UNMATCHED,,,
YNG,Yenugonda Ha,,,none,NONE,UNMATCHED,,,
MHBT,Mahbub Nagar,,,none,NONE,UNMATCHED,,,
MQN,Manyam Konda,,,none,NONE,UNMATCHED,,,
KTKA,Kotakadra Ha,,,none,NONE,UNMATCHED,,,
DKC,Devarkadre,,,none,NONE,UNMATCHED,,,
KQQ,Kaukuntla,,,none,NONE,UNMATCHED,,,
KXI,Kurumurthi,,,none,NONE,UNMATCHED,,,
KONN,Konnur Halt,,,none,NONE,UNMATCHED,,,
AJK,Ajakollu Hal,,,none,NONE,UNMATCHED,,,
ARPL,Arepalli Hal,,,none,NONE,UNMATCHED,,,
PDO,Poodoor,,,none,NONE,UNMATCHED,,,
PDNA,Peddadinne H,,,none,NONE,UNMATCHED,,,
IKI,Itikyala,,,none,NONE,UNMATCHED,,,
MOA,Manopad,,,none,NONE,UNMATCHED,,,
ALPR,Alam Pur Roa,,,none,NONE,UNMATCHED,,,
VDI,Veldurti,,,none,NONE,UNMATCHED,,,
GDPL,Gundla Pocha,,,none,NONE,UNMATCHED,,,
MDPD,Manda Padu,,,none,NONE,UNMATCHED,,,
LIN,Lingam Guntl,,,none,NONE,UNMATCHED,,,
GPDE,Gudipudi,,,none,NONE,UNMATCHED,,,
REM,Reddi Gudem,,,none,NONE,UNMATCHED,,,
BMKD,Bellam Konda,,,none,NONE,UNMATCHED,,,
TMLU,Tummalacheru,,,none,NONE,UNMATCHED,,,
GZA,Gurujala,,,none,NONE,UNMATCHED,,,
RCA,Rentachin Ta,,,none,NONE,UNMATCHED,,,
MCLA,Macherla,,,none,NONE,UNMATCHED,,,
DKUR,Dokur,,,none,NONE,UNMATCHED,,,
KOLA,Kotla,,,none,NONE,UNMATCHED,,,
DUU,Dupadu,,,none,NONE,UNMATCHED,,,
UKD,Ulindakonda,,,none,NONE,UNMATCHED,,,
BVO,Bogolu,,,none,NONE,UNMATCHED,,,
YADA,Satyavalli,,,none,NONE,UNMATCHED,,,
RCG,Rachagunneri,,,none,NONE,UNMATCHED,,,
SJL,Sangam Jagar,,,none,NONE,UNMATCHED,,,
MDUN,Madhranagar,,,none,NONE,UNMATCHED,,,
RMV,Ramavarappad,,,none,NONE,UNMATCHED,,,
NDM,Nidamanuru,,,none,NONE,UNMATCHED,,,
UPL,Uppalur,Palur,node/3725756379,fuzzy_name,MEDIUM,MATCHED,12.766346,79.9069065,Q87935381
TNRU,Tenneru Halt,,,none,NONE,UNMATCHED,,,
IDP,Indupalli,,,none,NONE,UNMATCHED,,,
VPG,Ventrapragad,,,none,NONE,UNMATCHED,,,
DPD,Dosapadu,,,none,NONE,UNMATCHED,,,
OTR,Moturu,,,none,NONE,UNMATCHED,,,
MVP,Mokhasa Kala,,,none,NONE,UNMATCHED,,,
PLVA,Pallevada,,,none,NONE,UNMATCHED,,,
MNPT,Mungilipattu,,,none,NONE,UNMATCHED,,,
TCNR,Tiruchanur,,,none,NONE,UNMATCHED,,,
DBV,Dabilpur Hal,,,none,NONE,UNMATCHED,,,
KUCH,Kuchavaram H,,,none,NONE,UNMATCHED,,,
MOB,Manoharabad,,,none,NONE,UNMATCHED,,,
PAPM,Palatpotaram,,,none,NONE,UNMATCHED,,,
BMPL,Brahmanpalli,,,none,NONE,UNMATCHED,,,
ME,Masaipet,,,none,NONE,UNMATCHED,,,
SHAN,Srinivasanag,,,none,NONE,UNMATCHED,,,
SNKG,Sankara Gumm,,,none,NONE,UNMATCHED,,,
SNPH,Shankapur Ha,,,none,NONE,UNMATCHED,,,
BKU,Bhiknur,,,none,NONE,UNMATCHED,,,
THPR,Tippapur Hal,,,none,NONE,UNMATCHED,,,
UPW,Uppalavai,,,none,NONE,UNMATCHED,,,
SCP,Sirnapalli,,,none,NONE,UNMATCHED,,,
IDL,Indalvai,,,none,NONE,UNMATCHED,,,
DHP,Dichpalli,,,none,NONE,UNMATCHED,,,
YDP,Yedapalli  H,,,none,NONE,UNMATCHED,,,
SKNR,Shakarnagar,,,none,NONE,UNMATCHED,,,
BDHN,Bodhan,,,none,NONE,UNMATCHED,,,
TMD,Talmadla,,,none,NONE,UNMATCHED,,,
DCU,Damalacheruv,,,none,NONE,UNMATCHED,,,
VLV,Vallivedu,,,none,NONE,UNMATCHED,,,
MPT,Mangalampeta,,,none,NONE,UNMATCHED,,,
PCL,Pulicherla,,,none,NONE,UNMATCHED,,,
VLD,Vayalpadu,,,none,NONE,UNMATCHED,,,
KBA,Kurbalakota,,,none,NONE,UNMATCHED,,,
TAT,Tummanam Gut,,,none,NONE,UNMATCHED,,,
BTM,Battulapuram,,,none,NONE,UNMATCHED,,,
TKU,Tanakallu,,,none,NONE,UNMATCHED,,,
NCE,Nlachrvuru E,,,none,NONE,UNMATCHED,,,
NCU,Nallacheruvu,,,none,NONE,UNMATCHED,,,
KCM,Kalasamudram,,,none,NONE,UNMATCHED,,,
MVA,Malaka Vemal,,,none,NONE,UNMATCHED,,,
RLX,Ramanujampal,,,none,NONE,UNMATCHED,,,
CCI,Chinne Kunta,,,none,NONE,UNMATCHED,,,
KDT,Khadarpett,,,none,NONE,UNMATCHED,,,
VPL,Venkatam Pal,,,none,NONE,UNMATCHED,,,
GPU,Gulapalayamu,,,none,NONE,UNMATCHED,,,
HNMN,Hanuman Circ,,,none,NONE,UNMATCHED,,,
SVW,Shivnishivap,,,none,NONE,UNMATCHED,,,
BSQ,Barsi Takli,,,none,NONE,UNMATCHED,,,
LHD,Lohogad,,,none,NONE,UNMATCHED,,,
AMW,Amanvadi,,,none,NONE,UNMATCHED,,,
JUK,Jaulka Halt,,,none,NONE,UNMATCHED,,,
KXX,Kata Road,,,none,NONE,UNMATCHED,,,
KKG,Kekatumar,,,none,NONE,UNMATCHED,,,
PGG,Penganga,,,none,NONE,UNMATCHED,,,
KNRG,Kanhargaon N,,,none,NONE,UNMATCHED,,,
MLSU,Malsailu Hal,,,none,NONE,UNMATCHED,,,
NVLN,Navalgoan,,,none,NONE,UNMATCHED,,,
DNE,Dhamni Halt,,,none,NONE,UNMATCHED,,,
KNJJ,Kannjara Hal,,,none,NONE,UNMATCHED,,,
NDPR,Nandapur,,,none,NONE,UNMATCHED,,,
BLC,Bolda,,,none,NONE,UNMATCHED,,,
PNSD,Pangarshinde,,,none,NONE,UNMATCHED,,,
SIF,Sirli,,,none,NONE,UNMATCHED,,,
JUNX,Junona Halt,,,none,NONE,UNMATCHED,,,
CWI,Chondi,,,none,NONE,UNMATCHED,,,
PPLC,Pimpla Chaur,,,none,NONE,UNMATCHED,,,
MRV,Marsul,,,none,NONE,UNMATCHED,,,
SSPD,Sadashivapet,,,none,NONE,UNMATCHED,,,
MRF,Marpalli,,,none,NONE,UNMATCHED,,,
MTV,Matalkunta,,,none,NONE,UNMATCHED,,,
CHTT,Chitta Halt,,,none,NONE,UNMATCHED,,,
KHNP,Khanapur,,,none,NONE,UNMATCHED,,,
HBU,Halbarga,,,none,NONE,UNMATCHED,,,
KCP,Kalgupur,,,none,NONE,UNMATCHED,,,
KTKR,Kumtha Khurd,,,none,NONE,UNMATCHED,,,
HER,Her,,,none,NONE,UNMATCHED,,,
AMBR,Ambika (Rohi,,,none,NONE,UNMATCHED,,,
NGHW,Nageshwadi H,,,none,NONE,UNMATCHED,,,
CKX,Chakur,,,none,NONE,UNMATCHED,,,
JMBL,Jambhali  Ha,,,none,NONE,UNMATCHED,,,
BMBE,Bimbari,,,none,NONE,UNMATCHED,,,
TBU,Therban Halt,,,none,NONE,UNMATCHED,,,
DVN,Devthana Hal,,,none,NONE,UNMATCHED,,,
PRWA,Parwakhurd H,,,none,NONE,UNMATCHED,,,
JLG,Julgaon(Decc,,,none,NONE,UNMATCHED,,,
KDBR,Khadki Bazar,,,none,NONE,UNMATCHED,,,
JXN,Jirona Halt,,,none,NONE,UNMATCHED,,,
MHMB,Mahimba,,,none,NONE,UNMATCHED,,,
DHNR,Dhanora (Dec,,,none,NONE,UNMATCHED,,,
MDPJ,Madanapur Ha,,,none,NONE,UNMATCHED,,,
ABX,Ambari,,,none,NONE,UNMATCHED,,,
KSAE,Kosai,,,none,NONE,UNMATCHED,,,
TLMG,Talamadugu H,,,none,NONE,UNMATCHED,,,
UMM,Umram,,,none,NONE,UNMATCHED,,,
MTDI,Maltekdi,,,none,NONE,UNMATCHED,,,
WP,Wangapalli,,,none,NONE,UNMATCHED,,,
GLE,Gajulaguden,,,none,NONE,UNMATCHED,,,
PGP,Panduranga P,,,none,NONE,UNMATCHED,,,
AWM,Aswapuram,,,none,NONE,UNMATCHED,,,
MRC,Marichethal,,,none,NONE,UNMATCHED,,,
EGU,Iranagalu,,,none,NONE,UNMATCHED,,,
ESV,Isivi,,,none,NONE,UNMATCHED,,,
ASP,Aspari,,,none,NONE,UNMATCHED,,,
MGV,Molagavalli,,,none,NONE,UNMATCHED,,,
NMLU,Nemakallu,,,none,NONE,UNMATCHED,,,
NLA,Nancherla,,,none,NONE,UNMATCHED,,,
VLG,Vali Gonda,,,none,NONE,UNMATCHED,,,
SRMR,Srirampuram,,,none,NONE,UNMATCHED,,,
TPPI,Thipparthi,,,none,NONE,UNMATCHED,,,
PDGL,Pondugula,,,none,NONE,UNMATCHED,,,
AKU,Angalakuduru,,,none,NONE,UNMATCHED,,,
ZPI,Zampani Halt,,,none,NONE,UNMATCHED,,,
PUMU,Penumarru Ha,,,none,NONE,UNMATCHED,,,
NGRD,Nilgiri Road,,,none,NONE,UNMATCHED,,,
KHF,Khantapara,,,none,NONE,UNMATCHED,,,
PNPN,Panpana Ph,,,none,NONE,UNMATCHED,,,
BNBR,Bahanaga Baz,,,none,NONE,UNMATCHED,,,
SZZ,Sabira,,,none,NONE,UNMATCHED,,,
RNTL,Ranital,,,none,NONE,UNMATCHED,,,
BUDR,Baudpur,,,none,NONE,UNMATCHED,,,
KPLD,Kapali Road,,,none,NONE,UNMATCHED,,,
KED,Kenduapada,,,none,NONE,UNMATCHED,,,
MZZ,Manjuri Road,,,none,NONE,UNMATCHED,,,
DLPT,Dulakhapatna,,,none,NONE,UNMATCHED,,,
BRMI,Brahmani,,,none,NONE,UNMATCHED,,,
JEN,Jenapur,,,none,NONE,UNMATCHED,,,
NGMP,New Garh Mad,,,none,NONE,UNMATCHED,,,
HDS,Haridas Pur,,,none,NONE,UNMATCHED,,,
BRTG,Barithen Gar,,,none,NONE,UNMATCHED,,,
BYY,Byree,,,none,NONE,UNMATCHED,,,
SJDR,Sri Jhadeshw,,,none,NONE,UNMATCHED,,,
SQQ,Salagaon,,,none,NONE,UNMATCHED,,,
CBT,Char Batia,,,none,NONE,UNMATCHED,,,
BDPG,Bada Padagao,,,none,NONE,UNMATCHED,,,
GJTA,Gurudijhatia,,,none,NONE,UNMATCHED,,,
MZY,Machapur,,,none,NONE,UNMATCHED,,,
RQP,Radha Kishor,,,none,NONE,UNMATCHED,,,
GHNH,Ghantikal Ni,,,none,NONE,UNMATCHED,,,
SPSR,Sarpeswar P.,,,none,NONE,UNMATCHED,,,
LGTR,Lingaraj Tem,,,none,NONE,UNMATCHED,,,
RTN,Retang,,,none,NONE,UNMATCHED,,,
HPGM,Haripur Gram,,,none,NONE,UNMATCHED,,,
MWQ,Motari Halt,,,none,NONE,UNMATCHED,,,
JPRD,Jenapur Road,,,none,NONE,UNMATCHED,,,
BRST,Birpurusotha,,,none,NONE,UNMATCHED,,,
JKDP,Jankidaipur,,,none,NONE,UNMATCHED,,,
MLT,Malatipatpur,,,none,NONE,UNMATCHED,,,
SRJM,Sirjam,,,none,NONE,UNMATCHED,,,
IBL,Indrabil,,,none,NONE,UNMATCHED,,,
MYX,Metyal Sahar,,,none,NONE,UNMATCHED,,,
GRB,Garh-Dhrubbe,,,none,NONE,UNMATCHED,,,
BGA,Bagalia,,,none,NONE,UNMATCHED,,,
KSU,Kustaur,,,none,NONE,UNMATCHED,,,
CHRA,Chharra,,,none,NONE,UNMATCHED,,,
TAO,Tamna,,,none,NONE,UNMATCHED,,,
KTD,Kantadih,,,none,NONE,UNMATCHED,,,
URMA,Urma,,,none,NONE,UNMATCHED,,,
BRMD,Biramdih,,,none,NONE,UNMATCHED,,,
NIM,Nimdih,,,none,NONE,UNMATCHED,,,
MIK,Manikui,,,none,NONE,UNMATCHED,,,
KZU,Kunki Bh,,,none,NONE,UNMATCHED,,,
MMV,Mahali Marup,,,none,NONE,UNMATCHED,,,
SNKR,Sanka,,,none,NONE,UNMATCHED,,,
RUI,Rukni,,,none,NONE,UNMATCHED,,,
SBW,Shewbabudih,,,none,NONE,UNMATCHED,,,
TLE,Talgaria,,,none,NONE,UNMATCHED,,,
JNN,Jamuniatanr,,,none,NONE,UNMATCHED,,,
ANCR,Anchuri Ph,,,none,NONE,UNMATCHED,,,
BERO,Bero,,,none,NONE,UNMATCHED,,,
RKI,Ramkanali Jn,,,none,NONE,UNMATCHED,,,
DMA,Damodar Jn.,,,none,NONE,UNMATCHED,,,
BNB,Banstola P.H,,,none,NONE,UNMATCHED,,,
KATB,Khatkura Ph,,,none,NONE,UNMATCHED,,,
KNM,Kanimahuli P,,,none,NONE,UNMATCHED,,,
KKPR,Kokpara,,,none,NONE,UNMATCHED,,,
ASB,Asanboni,,,none,NONE,UNMATCHED,,,
GVDP,Govindpur Ph,,,none,NONE,UNMATCHED,,,
BIRP,Birarajpur,,,none,NONE,UNMATCHED,,,
GDBR,Goonda (Biha,,,none,NONE,UNMATCHED,,,
JHMR,Jhimri,,,none,NONE,UNMATCHED,,,
HNSL,Hesalong  Fs,,,none,NONE,UNMATCHED,,,
LTMD,Latemda,,,none,NONE,UNMATCHED,,,
BKKI,Bakarkudi,,,none,NONE,UNMATCHED,,,
ILO,Illoo,,,none,NONE,UNMATCHED,,,
BLNG,Barlanga,,,none,NONE,UNMATCHED,,,
SND,Sondimra,,,none,NONE,UNMATCHED,,,
HRBR,Harubera,,,none,NONE,UNMATCHED,,,
GRE,Gola Road,,,none,NONE,UNMATCHED,,,
BRKP,Barkipona,,,none,NONE,UNMATCHED,,,
MAEL,Mael,,,none,NONE,UNMATCHED,,,
GTD,Gourinathdha,,,none,NONE,UNMATCHED,,,
CAS,Chas Road Ph,,,none,NONE,UNMATCHED,,,
BKDR,Begunkodar,,,none,NONE,UNMATCHED,,,
SIPA,Singhpokhari,,,none,NONE,UNMATCHED,,,
JNK,Jhinkpani,,,none,NONE,UNMATCHED,,,
TABU,Talaburu,,,none,NONE,UNMATCHED,,,
MLKA,Maluka,,,none,NONE,UNMATCHED,,,
PDPH,Padapahar,,,none,NONE,UNMATCHED,,,
BRBS,Birbans,,,none,NONE,UNMATCHED,,,
GUA,Gua,,,none,NONE,UNMATCHED,,,
LPH,Lotapahar,,,none,NONE,UNMATCHED,,,
TUX,Tunia,,,none,NONE,UNMATCHED,,,
MXW,Mahadevasal,,,none,NONE,UNMATCHED,,,
DRWN,Derowan Ph,,,none,NONE,UNMATCHED,,,
PST,Posoita,,,none,NONE,UNMATCHED,,,
BUL,Bhalulata,,,none,NONE,UNMATCHED,,,
KCAB,K-Cabin Bndm,,,none,NONE,UNMATCHED,,,
SXN,Sonakhan,,,none,NONE,UNMATCHED,,,
SOGR,Sogora,,,none,NONE,UNMATCHED,,,
TGM,Tangarmunda,,,none,NONE,UNMATCHED,,,
DIH,Dharuadihi,,,none,NONE,UNMATCHED,,,
PNPL,Panpali  Ph,,,none,NONE,UNMATCHED,,,
DTV,Dhutra,,,none,NONE,UNMATCHED,,,
IB,Ib,,,none,NONE,UNMATCHED,,,
HGR,Himgir,,,none,NONE,UNMATCHED,,,
DAO,Daghora,,,none,NONE,UNMATCHED,,,
JMG,Jamga,,,none,NONE,UNMATCHED,,,
KRL,Kotarlia,,,none,NONE,UNMATCHED,,,
KDTR,Kirodimalnag,,,none,NONE,UNMATCHED,,,
BEF,Bhupadeopur,,,none,NONE,UNMATCHED,,,
ROB,Robertson,,,none,NONE,UNMATCHED,,,
JDI,Jharradih,,,none,NONE,UNMATCHED,,,
JDDA,Jetha Halt,,,none,NONE,UNMATCHED,,,
SGRD,Saragaon Roa,,,none,NONE,UNMATCHED,,,
GTW,Gatora,,,none,NONE,UNMATCHED,,,
CHBT,Chakarbhatha,,,none,NONE,UNMATCHED,,,
NPI,Nipania,,,none,NONE,UNMATCHED,,,
BKTH,Baikunth,,,none,NONE,UNMATCHED,,,
MDH,Mandhar,,,none,NONE,UNMATCHED,,,
WRC,Wrs Colony,,,none,NONE,UNMATCHED,,,
KMI,Kumhari,,,none,NONE,UNMATCHED,,,
GJ,Gangajhari,,,none,NONE,UNMATCHED,,,
KWN,Kachewani,,,none,NONE,UNMATCHED,,,
MNU,Mundikota,,,none,NONE,UNMATCHED,,,
KHAT,Khat,,,none,NONE,UNMATCHED,,,
RRL,Rewral,,,none,NONE,UNMATCHED,,,
TAR,Tharsa,,,none,NONE,UNMATCHED,,,
CHCR,Chacher,,,none,NONE,UNMATCHED,,,
KNHN,Kanhan Jn.,,,none,NONE,UNMATCHED,,,
KAV,Kalumna,,,none,NONE,UNMATCHED,,,
DGS,Dagori,,,none,NONE,UNMATCHED,,,
DPH,Dadhapara,,,none,NONE,UNMATCHED,,,
SRWN,Saraswati Na,,,none,NONE,UNMATCHED,,,
SZB,Sarona,,,none,NONE,UNMATCHED,,,
CCAB,Bmy C Cabin,,,none,NONE,UNMATCHED,,,
GCAB,Bmy G Cabin,,,none,NONE,UNMATCHED,,,
DCAB,Bmy D Cabin,,,none,NONE,UNMATCHED,,,
JSGR,Jharsuguda R,,,none,NONE,UNMATCHED,,,
BXQ,Brundamal,,,none,NONE,UNMATCHED,,,
LPG,Lapanga,,,none,NONE,UNMATCHED,,,
SLRA,Sarla,,,none,NONE,UNMATCHED,,,
MANE,Maneswar,,,none,NONE,UNMATCHED,,,
HATB,Hatibari,,,none,NONE,UNMATCHED,,,
CHAR,Charmal,,,none,NONE,UNMATCHED,,,
SRGP,Sargipali,,,none,NONE,UNMATCHED,,,
HNPA,Handapa,,,none,NONE,UNMATCHED,,,
KPJG,Kerejanga,,,none,NONE,UNMATCHED,,,
BDPK,Burha Panka,,,none,NONE,UNMATCHED,,,
NBT,Naya Bhagira,,,none,NONE,UNMATCHED,,,
HND,Hindol Road,,,none,NONE,UNMATCHED,,,
MHDB,Mahadia Ph,,,none,NONE,UNMATCHED,,,
SSPR,Sadashibapur,,,none,NONE,UNMATCHED,,,
DNDL,Dandi Mal,,,none,NONE,UNMATCHED,,,
SCPR,Shyama Chara,,,none,NONE,UNMATCHED,,,
JRZ,Joranda Road,,,none,NONE,UNMATCHED,,,
RJGR,Rajathgarh J,,,none,NONE,UNMATCHED,,,
MACR,Manguli Chow,,,none,NONE,UNMATCHED,,,
KTJI,Katha Jori,,,none,NONE,UNMATCHED,,,
GBK,Gopalpur Bal,,,none,NONE,UNMATCHED,,,
PTAB,Patia Halt,,,none,NONE,UNMATCHED,,,
BNBH,Bani Bihar,,,none,NONE,UNMATCHED,,,
BRMP,Birmitrapur,,,none,NONE,UNMATCHED,,,
KRMD,Kuarmunda,,,none,NONE,UNMATCHED,,,
DMF,Dumetra,,,none,NONE,UNMATCHED,,,
LTK,Lathikata,,,none,NONE,UNMATCHED,,,
CJQ,Champajharan,,,none,NONE,UNMATCHED,,,
CPE,Chandiposhi,,,none,NONE,UNMATCHED,,,
PSJ,Patasahi,,,none,NONE,UNMATCHED,,,
BUF,Bimalgarh Jn,,,none,NONE,UNMATCHED,,,
BXF,Barsuan,,,none,NONE,UNMATCHED,,,
BLRG,Balasiring,,,none,NONE,UNMATCHED,,,
LOM,Lodhma,,,none,NONE,UNMATCHED,,,
