station_code,station_name,osm_name,lat,lon,wikidata,match_status,match_method,match_confidence,source_ogd,source_osm
JAA,Jhalida,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RSM,Rasmara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUP,Murhipar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PMS,Parmalkasa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RJN,Rajnandgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAKL,Bakal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUA,Musra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JTR,Jatkanhar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DGG,Dongar Garh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PJB,Pania Job,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTL,Bortalao,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DKS,Darekasa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SKS,Salekasa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DNL,Dhanoli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AGN,Amgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GDM,Gudma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BCT,Mumbai Centr,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSH,Mahesana Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PNU,Palanpur Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ABR,Abu Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
FA,Falna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MJ,Marwar Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PMY,Pali Marwar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NGO,Nagaur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NOK,Nokha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHG,Dhrangadhra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIOB,Samakhiyali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BCOB,Bhachau,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GIMB,Gandhidham J,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BWM,Bhawani Mand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NSD,Nasirabad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BJNR,Bijainagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CNA,Chanderiya J,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KIN,Kapasan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MVJ,Mavli Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RPZ,Rana Pratap,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IDG,Indragarh Su,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GGC,Gangapur Cit,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMBJ,Shri Mahabir,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HAN,Hindaun City,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BXN,Bayana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
FDB,Faridabad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ADVI,Adavali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PERN,Pernem,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VID,Vilavade,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTJL,Bhatkal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TIR,Tirur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SNSI,Sai Nagar Sh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PB,Puntamba,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAP,Belapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BGVN,Bhigvan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRWD,Parewadi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JEUR,Jeur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KEM,Kem,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLB,Modlimb,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VEER,Veer,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SVX,Savarda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AVRD,Aravali Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRD,Karad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TKR,Takari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRL,Neral,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KAD,Kandala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TGN,Talegaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SVJR,Shivajinagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CCH,Chinchvad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PMP,Pimpri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SUR,Solapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DUD,Dudhani,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GUR,Gangapur Roa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GR,Gulbarga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SDB,Shahabad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WADI,Wadi Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSN,Krishna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLU,Kalluru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GBD,Gauribidanur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNCE,Bangalore Ea,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SBC,Krantivira S,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNC,Bangalore Ca,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSRA,Kasara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DVL,Devlali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NGN,Nandgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PC,Pachora Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RV,Raver,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NPNR,Nepa Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KKN,Khirkiya,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TBN,Timarni,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MDDP,Mandideep,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HBJ,Habibganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAQ,Ganj Basoda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAB,Babina,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CGN,Chirgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AIT,Ait Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ORAI,Orai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KPI,Kalpi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHN,Pokhrayan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BZM,Bhimsen,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ON,Unnao Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BV,Babhnan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SPT,Sompeta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IPM,Ichcha Puram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CAP,Chatrapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DEHR,Dehu Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JJR,Jejuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NIRA,Nira,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LNN,Lonand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WTR,Wathar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRG,Koregaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KOV,Kirloskar Wa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BVQ,Bhilavdi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JSP,Jayasingpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HTK,Hatkanangale,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RKD,Rukadi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VV,Valivade,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GPR,Ghorpuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KJ,Kajgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LS,Lasal Gaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CKHS,Chikhli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHPE,Mohope,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CHOK,Chauk,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MA,Madha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MO,Mohol,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HG,Hotgi Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AKOR,Akalkot Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NW,Nalwar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SADP,Saidapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MTU,Matmari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KO,Kosgi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KGL,Kupgal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRR,Nagarur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RLO,Rayalcheruvu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PUT,Putur,Topputurai,10.3962984,79.8488683,,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
RMP,Rahimatpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TAZ,Targaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSR,Masur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIW,Shiravade,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NMGT,Nimshirgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VRB,Vishrambag,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IDR,Indi Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NBL,Nimbal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ALY,Allahabad Ci,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GYN,Gyanpur Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUV,Manduadih,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BCY,Varanasi Cit,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARJ,Aunrihar Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GCT,Ghazipur Cit,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BUI,Ballia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SEE,Sonpur Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HJP,Hajipur Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MFP,Muzaffarpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LSI,Laheria Sara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HAS,Hassan Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HLN,Holenarsipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRNR,Krishna Raja,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MYS,Mysore Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MKP,Manikpur Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MAU,Mau Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DEOS,Deoria Sadar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BVNR,Bhavani Naga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JSV,Jarandeshwar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ABLE,Amble,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
URI,Uruli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KDG,Kedgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
YL,Yeola,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDWD,Bodwad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NN,Nandura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JM,Jalamb Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CND,Chandur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SEGM,Sewagram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TGP,Tuljapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SNI,Sindi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ITR,Itwari Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KP,Kamptee,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRD,Bhandara Rd,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TMR,Tumsar Rd,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TRO,Tirora,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VNA,Varangaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MJRI,Majri Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRKR,Narkher,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PAR,Pandhurna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMLA,Amla Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BZU,Betul,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GDYA,Ghoradongri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BBU,Bhabua Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SSM,Sasaram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DOS,Dehri-On-Son,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SED,Shedbal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UGR,Ugar Khurd,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CNC,Chinchli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RBG,Raybag,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NVS,Navsari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BIRD,Bhiwandi Roa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JNH,Janghai Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MAY,Mariahu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRND,Khorason Roa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMZ,Saraimir,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMH,Azamgarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PLP,Phulpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ZBD,Zafarabad Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MMA,Muhammadabad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BLTR,Belthara Roa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SAV,Savda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NB,Nimbhora,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TLV,Talvadiya,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CAER,Chanera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BPF,Banapura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNI,Budni,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ODG,Obaidulla Ga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SCI,Sanchi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GLG,Gulabganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MABA,Mandi Bamora,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DUA,Dhaura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JLN,Jakhlaun,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TBT,Talbahat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BZY,Basai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DAA,Datia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SOR,Sonagir,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DBA,Dabra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MRA,Morena,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHO,Dhaulpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RKM,Raja-Ki-Mand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSV,Kosi Kalan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PWL,Palwal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BVH,Ballabgarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SZM,Subzi Mandi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHD,Badli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NUR,Narela,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GNU,Ganaur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMK,Samalkha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRA,Gharaunda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TRR,Taraori,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NLKR,Nilokheri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SHDM,Shahabad Mar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UBC,Ambala City,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NBA,Nabha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MET,Malerkotla,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AHH,Ahmed Garh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHR,Phillaur Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRY,Goraya,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PGW,Phagwara Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JNL,Jandiala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRE,Kartarpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RDDE,Rathdhana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ANDI,Adarsh Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTT,Bhatni Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MW,Mairwa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NYN,Naini Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHLP,Bhulanpur F,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
YFP,Yusufpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIP,Suraimanpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DGA,Dighwara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNR,Bhagwanpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VGE,Valappadi Ga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PBH,Partapgarh J,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SLN,Sultanpur Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
FD,Faizabad Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KYE,Khurai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHA,Patharia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNU,Bandakpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JTW,Jaitwar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DBR,Dabhaura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BOY,Bhadohi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRF,Parsipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SWPR,Sewapuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KMNR,Kamalnagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIR,Sirhind Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KNN,Khanna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TDO,Tanda-Urmar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DZA,Dasua,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MEX,Mukerian,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JLD,Jarwal Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CLJ,Colonelganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BLP,"Balrampur,",,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JKNI,Jharkhandi F,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TLR,Tulsipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ACOI,Chheoki,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MZP,Mirzapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LSR,Lasur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PMKT,Pimpalkhuti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WANI,Wani,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MJKN,Majrikhadan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BPA,Bellampalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VRL,Veraval,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSD,Keshod,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JND,Junagadh Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NUD,Navagadh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GDL,Gondal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BL,Valsad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DRD,Dahanu Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BGKT,Bhagat-Ki-Ko,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LUNI,Luni Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SBI,Sabarmati Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MAN,Maninagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHUJ,New Bhuj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AJE,Anjar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AI,Adipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDL,Vindhyachal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CAR,Chunar Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KEI,Kashi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CLR,Castle Rock,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
QLM,Kulem,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SVM,Sanvordem Cu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GOK,Gokarna Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HNA,Honnavar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MRDW,Murdeshwar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KZE,Kanhangad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TLY,Thalassery,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BOR,Boisar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GDA,Godhra Jn.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHD,Dahod,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MKC,Maksi Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SFY,Shajapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRRG,Biyavra Rajg,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SVPI,Shivpuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CBK,Chachura Bin,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BWR,Barwa Sagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NEW,Niwari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MRPR,Mau Ranipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HPP,Harpalpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTX,Bela Tal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLAR,Kulpahar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MBA,Mahoba,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MTH,Mataundh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
